short,1585846980,7049.0,7149.0,100.0,1585847100,7149.0,2,-1.000,loss,6996.0
long,1586000580,6646.5,6572.0,74.5,1586000640,6686.5,1,0.537,win,6686.5
short,1586032200,6929.5,7004.0,74.5,1586032260,7004.0,1,-1.000,loss,6889.0
long,1586494860,6989.0,6937.5,51.5,1586494860,7018.0,0,0.563,win,7018.0
long,1586494920,6977.0,6925.5,51.5,1586494980,6925.5,1,-1.000,loss,7005.5
long,1586737740,6691.5,6638.0,53.5,1586737860,6638.0,2,-1.000,loss,6721.5
short,1587021000,6879.5,6935.0,55.5,1587021300,6935.0,5,-1.000,loss,6848.5
short,1587021360,6960.0,7015.0,55.0,1587021360,6929.0,0,0.564,win,6929.0
short,1587025920,7069.0,7124.5,55.5,1587025920,7038.0,0,0.559,win,7038.0
short,1587025980,7085.5,7141.0,55.5,1587025980,7141.0,0,-1.000,loss,7054.5
short,1587650700,7382.0,7414.0,32.0,1587650700,7362.5,0,0.609,win,7362.5
short,1587651600,7496.0,7528.0,32.0,1587651600,7528.0,0,-1.000,loss,7476.5
short,1588178700,8690.5,8716.0,25.5,1588178700,8716.0,0,-1.000,loss,8673.5
long,1588182720,8669.0,8643.0,26.0,1588182720,8685.5,0,0.635,win,8685.5
long,1588231200,9054.0,9028.0,26.0,1588231200,9070.5,0,0.635,win,9070.5
long,1588237620,8896.0,8870.0,26.0,1588237620,8870.0,0,-1.000,loss,8912.5
long,1588240800,8587.0,8561.0,26.0,1588240800,8561.0,0,-1.000,loss,8603.5
long,1589069700,9287.5,9205.5,82.0,1589069700,9205.5,0,-1.000,loss,9333.0
long,1589070420,8529.0,8447.0,82.0,1589070660,8574.0,4,0.549,win,8574.0
short,1589071800,8863.5,8945.5,82.0,1589071860,8818.5,1,0.549,win,8818.5
long,1589072220,8555.5,8473.5,82.0,1589072220,8600.5,0,0.549,win,8600.5
long,1589080320,8418.5,8336.0,82.5,1589080320,8463.0,0,0.539,win,8463.0
long,1589129940,8272.0,8132.5,139.5,1589130000,8345.5,1,0.527,win,8345.5
short,1589140920,8712.5,8852.0,139.5,1589153160,8639.0,204,0.527,win,8639.0
long,1589201160,8895.5,8762.0,133.5,1589202360,8966.0,20,0.528,win,8966.0
long,1589215080,8680.0,8547.0,133.0,1589215080,8547.0,0,-1.000,loss,8750.5
long,1589215500,8481.5,8348.5,133.0,1589215560,8552.0,1,0.530,win,8552.0
long,1589221020,8241.0,8108.0,133.0,1589221200,8311.5,3,0.530,win,8311.5
short,1589223300,8616.5,8750.0,133.5,1589223600,8546.5,5,0.524,win,8546.5
short,1589226720,8713.5,8846.5,133.0,1589228700,8643.0,33,0.530,win,8643.0
long,1589509920,9436.5,9286.5,150.0,1589509980,9286.5,1,-1.000,loss,9516.0
long,1589575080,9151.5,9017.0,134.5,1589575140,9222.5,1,0.528,win,9222.5
long,1589791680,9523.5,9452.0,71.5,1589791920,9563.5,4,0.559,win,9563.5
long,1589989800,9407.5,9346.0,61.5,1589989800,9442.5,0,0.569,win,9442.5
long,1589989860,9385.5,9324.0,61.5,1589989920,9324.0,1,-1.000,loss,9420.5
long,1590363240,8741.5,8703.0,38.5,1590363240,8703.0,0,-1.000,loss,8764.0
long,1590363300,8721.5,8683.5,38.0,1590363300,8744.5,0,0.605,win,8744.5
short,1590575460,9148.0,9198.0,50.0,1590575460,9119.5,0,0.570,win,9119.5
short,1591052700,9962.5,9994.0,31.5,1591052700,9942.0,0,0.651,win,9942.0
short,1591052760,9989.0,10021.0,32.0,1591052760,9969.0,0,0.625,win,9969.0
short,1591053000,10088.0,10120.0,32.0,1591053060,10120.0,1,-1.000,loss,10068.0
long,1591109160,9945.5,9882.0,63.5,1591109160,9882.0,0,-1.000,loss,9982.0
long,1591662180,9623.0,9550.0,73.0,1591662300,9663.5,2,0.555,win,9663.5
long,1591815180,9730.0,9691.5,38.5,1591815180,9691.5,0,-1.000,loss,9753.0
long,1591894740,9188.0,9146.0,42.0,1591894740,9146.0,0,-1.000,loss,9213.5
long,1592995080,9316.5,9287.5,29.0,1592995080,9335.0,0,0.638,win,9335.0
short,1595757900,10060.5,10087.5,27.0,1595757900,10087.5,0,-1.000,loss,10042.5
short,1595869260,10857.5,10905.0,47.5,1595869260,10905.0,0,-1.000,loss,10829.0
long,1595891880,10946.5,10899.0,47.5,1595891880,10899.0,0,-1.000,loss,10975.0
long,1595891940,10923.0,10875.5,47.5,1595891940,10875.5,0,-1.000,loss,10952.0
long,1595892060,10862.5,10814.5,48.0,1595892060,10891.0,0,0.594,win,10891.0
long,1596343080,11698.5,11596.5,102.0,1596343080,11596.5,0,-1.000,loss,11755.0
long,1596343620,11028.0,10925.5,102.5,1596343680,11084.0,1,0.546,win,11084.0
long,1597055340,11733.0,11697.5,35.5,1597055340,11697.5,0,-1.000,loss,11756.0
short,1597670580,12191.0,12244.5,53.5,1597670640,12159.0,1,0.598,win,12159.0
long,1597760100,11896.0,11842.0,54.0,1597760100,11928.0,0,0.593,win,11928.0
long,1599045000,11312.0,11274.5,37.5,1599045000,11335.5,0,0.627,win,11335.5
long,1599045720,11188.0,11150.5,37.5,1599045720,11211.5,0,0.627,win,11211.5
long,1599135060,10999.0,10962.0,37.0,1599135120,10962.0,1,-1.000,loss,11022.0
