short,1585846920,6996.0,7155.5,159.5,1585847100,7155.5,3,-1.000,loss,6945.0
long,1585850640,6971.0,6811.5,159.5,1585852860,6811.5,37,-1.000,loss,7022.0
long,1585852920,6779.0,6619.5,159.5,1585852980,6830.0,1,0.320,win,6830.0
long,1585859340,6648.0,6488.5,159.5,1585859460,6699.0,2,0.320,win,6699.0
long,1586000340,6735.5,6616.5,119.0,1586017200,6774.0,281,0.324,win,6774.0
short,1586032200,6887.5,7006.5,119.0,1586032260,7006.5,1,-1.000,loss,6848.5
short,1586108760,6820.5,6942.0,121.5,1586108760,6781.0,0,0.325,win,6781.0
long,1586289900,7165.5,7045.5,120.0,1586295420,7205.0,92,0.329,win,7205.0
long,1586433480,7154.5,7072.0,82.5,1586433540,7182.5,1,0.339,win,7182.5
long,1586494860,7026.5,6944.0,82.5,1586494920,6944.0,1,-1.000,loss,7054.5
long,1586495040,6986.5,6904.0,82.5,1586502240,6904.0,120,-1.000,loss,7014.0
long,1586736000,6842.5,6757.0,85.5,1586736060,6871.0,1,0.333,win,6871.0
long,1586737740,6732.5,6647.0,85.5,1586737860,6647.0,2,-1.000,loss,6761.0
long,1586738160,6631.5,6546.0,85.5,1586738220,6660.0,1,0.333,win,6660.0
long,1586779260,6682.0,6573.0,109.0,1586787000,6717.5,129,0.326,win,6717.5
long,1586995260,6517.0,6428.5,88.5,1586995440,6546.5,3,0.333,win,6546.5
short,1587020580,6779.0,6867.5,88.5,1587021000,6867.5,7,-1.000,loss,6749.5
short,1587021180,6869.5,6958.5,89.0,1587021360,6958.5,3,-1.000,loss,6840.0
short,1587021480,6925.0,7014.0,89.0,1587021780,6895.5,5,0.331,win,6895.5
short,1587025920,7027.0,7116.0,89.0,1587025980,7116.0,1,-1.000,loss,6997.5
long,1587033480,6917.0,6820.5,96.5,1587033780,6949.0,5,0.332,win,6949.0
long,1587404820,6852.0,6800.0,52.0,1587404940,6871.0,2,0.365,win,6871.0
short,1587561660,7063.5,7122.5,59.0,1587561660,7042.5,0,0.356,win,7042.5
short,1587650700,7340.0,7391.5,51.5,1587651540,7391.5,14,-1.000,loss,7321.0
short,1587651600,7445.0,7496.5,51.5,1587651600,7496.5,0,-1.000,loss,7426.5
long,1587913800,7509.0,7464.5,44.5,1587913800,7525.5,0,0.371,win,7525.5
short,1588178640,8614.5,8656.0,41.5,1588178640,8598.5,0,0.386,win,8598.5
short,1588178940,8686.5,8727.5,41.0,1588178940,8670.0,0,0.402,win,8670.0
short,1588182180,8873.5,8915.0,41.5,1588182180,8857.0,0,0.398,win,8857.0
short,1588182240,8885.0,8926.0,41.0,1588182300,8868.5,1,0.402,win,8868.5
short,1588182480,8931.0,8972.0,41.0,1588182540,8914.5,1,0.402,win,8914.5
long,1588182720,8695.0,8653.5,41.5,1588182720,8711.0,0,0.386,win,8711.0
long,1588182840,8677.5,8636.0,41.5,1588182840,8693.5,0,0.386,win,8693.5
long,1588183380,8618.0,8576.5,41.5,1588183500,8634.0,2,0.386,win,8634.0
short,1588217820,9172.5,9214.0,41.5,1588217880,9156.5,1,0.386,win,9156.5
long,1588228200,9255.5,9214.0,41.5,1588228200,9272.0,0,0.398,win,9272.0
long,1588231140,9130.5,9089.0,41.5,1588231200,9089.0,1,-1.000,loss,9147.0
long,1588231260,9100.5,9059.0,41.5,1588231260,9117.0,0,0.398,win,9117.0
long,1588237560,8970.0,8928.5,41.5,1588237560,8986.5,0,0.398,win,8986.5
long,1588237620,8956.0,8914.5,41.5,1588237620,8914.5,0,-1.000,loss,8972.5
long,1588237740,8926.0,8884.5,41.5,1588237740,8942.0,0,0.386,win,8942.0
long,1588238220,8863.5,8822.0,41.5,1588238220,8822.0,0,-1.000,loss,8879.5
long,1588240200,8751.0,8709.5,41.5,1588240200,8767.0,0,0.386,win,8767.0
long,1588240320,8728.5,8687.5,41.0,1588240320,8745.0,0,0.402,win,8745.0
long,1588240680,8682.0,8641.0,41.0,1588240800,8641.0,2,-1.000,loss,8698.5
long,1588268280,8474.5,8383.5,91.0,1588268340,8505.5,1,0.341,win,8505.5
short,1588269660,8648.0,8739.0,91.0,1588269660,8617.0,0,0.341,win,8617.0
