short,1585846980,7022.5,7202.0,179.5,1585847100,7202.0,2,-1.000,loss,6929.5
short,1585847520,7112.5,7292.0,179.5,1585850580,7019.5,51,0.518,win,7019.5
long,1585851120,6903.0,6723.5,179.5,1585854060,6723.5,49,-1.000,loss,6995.5
long,1586000460,6696.0,6562.0,134.0,1586017200,6766.0,279,0.522,win,6766.0
short,1586032200,6905.5,7039.5,134.0,1586032440,6835.5,4,0.522,win,6835.5
long,1586289900,7148.0,7013.0,135.0,1586313360,7219.0,391,0.526,win,7219.0
long,1586494860,6994.0,6901.0,93.0,1586502240,6901.0,123,-1.000,loss,7043.5
long,1586737740,6726.5,6630.0,96.5,1586737860,6630.0,2,-1.000,loss,6777.5
short,1587020580,6803.5,6903.5,100.0,1587021300,6903.5,12,-1.000,loss,6750.5
short,1587025920,7045.0,7145.0,100.0,1587025980,7145.0,1,-1.000,loss,6991.5
long,1587404820,6841.5,6783.0,58.5,1587404940,6874.0,2,0.556,win,6874.0
short,1587650700,7357.5,7415.5,58.0,1587650700,7325.0,0,0.560,win,7325.0
short,1587650880,7375.5,7433.5,58.0,1587651240,7343.0,6,0.560,win,7343.0
short,1587651600,7437.5,7495.5,58.0,1587651600,7495.5,0,-1.000,loss,7405.0
short,1587652200,7560.0,7618.0,58.0,1587652620,7527.5,7,0.560,win,7527.5
short,1588178640,8623.5,8670.0,46.5,1588178700,8670.0,1,-1.000,loss,8596.0
short,1588178940,8671.0,8717.5,46.5,1588179000,8644.0,1,0.581,win,8644.0
short,1588182180,8872.5,8919.5,47.0,1588182240,8919.5,1,-1.000,loss,8845.5
short,1588182480,8914.5,8961.0,46.5,1588182540,8887.5,1,0.581,win,8887.5
short,1588217820,9171.0,9217.5,46.5,1588217880,9143.5,1,0.591,win,9143.5
short,1588217940,9188.0,9234.5,46.5,1588218060,9161.0,2,0.581,win,9161.0
long,1588231140,9113.0,9066.5,46.5,1588231200,9066.5,1,-1.000,loss,9140.0
long,1588231260,9094.5,9048.0,46.5,1588231260,9122.0,0,0.591,win,9122.0
long,1588237620,8942.5,8896.0,46.5,1588237620,8896.0,0,-1.000,loss,8969.5
long,1588237740,8924.0,8877.5,46.5,1588237740,8951.0,0,0.581,win,8951.0
long,1588238220,8873.0,8826.5,46.5,1588238220,8826.5,0,-1.000,loss,8900.5
long,1588240320,8728.5,8682.0,46.5,1588240320,8756.0,0,0.591,win,8756.0
long,1588240680,8691.5,8644.5,47.0,1588240740,8644.5,1,-1.000,loss,8718.5
long,1588673400,8795.0,8645.0,150.0,1588676640,8874.0,54,0.527,win,8874.0
long,1588809360,9091.5,8926.0,165.5,1588810560,9178.5,20,0.526,win,9178.5
short,1588857780,9572.0,9683.0,111.0,1588857900,9512.0,2,0.541,win,9512.0
long,1589069700,9336.5,9188.5,148.0,1589069700,9188.5,0,-1.000,loss,9414.5
long,1589071440,8636.5,8489.0,147.5,1589071620,8714.5,3,0.529,win,8714.5
long,1589072160,8614.5,8467.0,147.5,1589072340,8692.5,3,0.529,win,8692.5
long,1589080260,8474.0,8326.0,148.0,1589080500,8551.5,4,0.524,win,8551.5
long,1589128800,8426.5,8175.5,251.0,1589133660,8555.5,81,0.514,win,8555.5
short,1589140920,8700.0,8951.5,251.5,1589185740,8571.0,747,0.513,win,8571.0
short,1589193900,8855.0,9095.0,240.0,1589200020,9095.0,102,-1.000,loss,8731.0
long,1589201220,8855.5,8615.5,240.0,1589215080,8615.5,231,-1.000,loss,8979.5
long,1589215680,8567.0,8327.0,240.0,1589220780,8327.0,85,-1.000,loss,8690.5
long,1589220960,8318.5,8078.5,240.0,1589221620,8442.5,11,0.517,win,8442.5
short,1589223300,8605.0,8845.0,240.0,1589223840,8481.0,9,0.517,win,8481.0
short,1589226720,8689.5,8929.5,240.0,1589229120,8565.5,40,0.517,win,8565.5
long,1589509920,9472.0,9201.5,270.5,1589526660,9611.5,279,0.516,win,9611.5
long,1589575080,9169.5,8928.0,241.5,1589577780,9294.5,45,0.518,win,9294.5
long,1589791680,9553.5,9424.5,129.0,1589796900,9622.0,87,0.531,win,9622.0
long,1589989800,9439.5,9328.5,111.0,1589989800,9499.0,0,0.536,win,9499.0
long,1589989860,9429.5,9318.5,111.0,1589991660,9489.0,30,0.536,win,9489.0
long,1590072060,9007.0,8917.0,90.0,1590072120,9056.0,1,0.544,win,9056.0
long,1590072180,8992.0,8902.0,90.0,1590072360,9041.0,3,0.544,win,9041.0
long,1590363180,8798.0,8729.5,68.5,1590363240,8729.5,1,-1.000,loss,8836.5
long,1590363420,8758.5,8690.0,68.5,1590364800,8690.0,23,-1.000,loss,8796.5
short,1590575460,9122.5,9212.0,89.5,1590575460,9073.5,0,0.547,win,9073.5
short,1591052700,9920.0,9977.0,57.0,1591052760,9977.0,1,-1.000,loss,9887.0
short,1591054440,10199.0,10256.0,57.0,1591054500,10256.0,1,-1.000,loss,10166.0
short,1591054620,10234.5,10292.0,57.5,1591054680,10292.0,1,-1.000,loss,10201.5
long,1591109160,9953.0,9838.0,115.0,1591109160,9838.0,0,-1.000,loss,10015.0
long,1591110480,9552.5,9438.0,114.5,1591111560,9438.0,18,-1.000,loss,9614.0
long,1591111680,9397.5,9283.0,114.5,1591112220,9459.0,9,0.537,win,9459.0
long,1591662180,9610.5,9479.5,131.0,1591662660,9680.5,8,0.534,win,9680.5
long,1591894740,9253.0,9177.0,76.0,1591894740,9177.0,0,-1.000,loss,9295.0
long,1591894920,9217.0,9141.0,76.0,1591894980,9259.0,1,0.553,win,9259.0
long,1592995080,9322.5,9270.5,52.0,1592995080,9353.0,0,0.587,win,9353.0
long,1593287400,8872.5,8821.0,51.5,1593287580,8902.0,3,0.573,win,8902.0
short,1595757780,9987.5,10036.5,49.0,1595757780,9959.0,0,0.582,win,9959.0
short,1595757840,9996.0,10044.5,48.5,1595757900,10044.5,1,-1.000,loss,9967.5
short,1595868840,10659.5,10745.5,86.0,1595869020,10745.5,3,-1.000,loss,10612.0
short,1595869140,10714.0,10800.0,86.0,1595869200,10800.0,1,-1.000,loss,10666.5
short,1595886900,11100.5,11186.5,86.0,1595886960,11052.5,1,0.558,win,11052.5
short,1595887680,11215.0,11300.5,85.5,1595887860,11300.5,3,-1.000,loss,11167.0
short,1595887980,11276.0,11362.0,86.0,1595888220,11362.0,4,-1.000,loss,11228.0
short,1595888400,11357.0,11443.0,86.0,1595888520,11309.5,2,0.552,win,11309.5
long,1595891880,10958.0,10872.0,86.0,1595891940,11005.5,1,0.552,win,11005.5
long,1595892060,10922.0,10836.0,86.0,1595892540,10969.5,8,0.552,win,10969.5
long,1596343080,11730.0,11545.5,184.5,1596343080,11545.5,0,-1.000,loss,11827.5
long,1596344400,11176.0,10991.5,184.5,1596344700,11273.0,5,0.526,win,11273.0
long,1596368340,10957.0,10750.0,207.0,1596368640,11065.5,5,0.524,win,11065.5
long,1597055340,11739.5,11675.5,64.0,1597055340,11675.5,0,-1.000,loss,11777.0
long,1597055580,11674.0,11609.5,64.5,1597055700,11711.0,2,0.574,win,11711.0
short,1597670580,12161.5,12258.0,96.5,1597670760,12108.0,3,0.554,win,12108.0
long,1597760100,11929.5,11831.5,98.0,1597760160,11983.0,1,0.546,win,11983.0
long,1597760940,11856.0,11758.5,97.5,1597761000,11910.0,1,0.554,win,11910.0
long,1597761060,11837.5,11740.0,97.5,1597761120,11891.5,1,0.554,win,11891.5
long,1599045000,11360.0,11292.0,68.0,1599045000,11292.0,0,-1.000,loss,11398.5
long,1599045060,11348.0,11280.5,67.5,1599045120,11387.0,1,0.578,win,11387.0
long,1599045720,11269.5,11202.0,67.5,1599045720,11202.0,0,-1.000,loss,11308.5
long,1599135060,11014.5,10948.0,66.5,1599135120,10948.0,1,-1.000,loss,11052.5
long,1599135180,10991.0,10924.5,66.5,1599135300,11029.0,2,0.571,win,11029.0
long,1599135900,10899.5,10833.0,66.5,1599135960,10833.0,1,-1.000,loss,10937.5
long,1599136560,10767.5,10701.0,66.5,1599136620,10805.5,1,0.571,win,10805.5
long,1599147420,10526.0,10459.5,66.5,1599147420,10563.5,0,0.564,win,10563.5
long,1599147480,10516.5,10450.0,66.5,1599147480,10554.5,0,0.571,win,10554.5
long,1599175620,10403.0,10336.5,66.5,1599175620,10441.0,0,0.571,win,10441.0
long,1599175680,10394.5,10328.5,66.0,1599175680,10328.5,0,-1.000,loss,10432.5
