short,1585838520,6752.0,6911.5,159.5,1585840680,6733.0,36,0.119,win,6733.0
short,1585843320,6857.5,7017.0,159.5,1585843320,6838.5,0,0.119,win,6838.5
short,1585843740,6889.0,7048.5,159.5,1585843800,6870.0,1,0.119,win,6870.0
short,1585846920,6961.5,7121.0,159.5,1585847100,7121.0,3,-1.000,loss,6942.5
short,1585847520,7108.5,7268.0,159.5,1585847640,7089.5,2,0.119,win,7089.5
long,1585850640,7006.5,6847.0,159.5,1585851600,6847.0,16,-1.000,loss,7025.5
long,1585852860,6823.5,6663.5,160.0,1585855560,6842.0,45,0.116,win,6842.0
long,1585859340,6682.0,6522.5,159.5,1585859460,6701.0,2,0.119,win,6701.0
short,1585899180,6915.0,7074.5,159.5,1585899180,6896.0,0,0.119,win,6896.0
short,1585911360,7034.0,7192.5,158.5,1585911420,7015.0,1,0.120,win,7015.0
long,1585917600,6904.0,6745.5,158.5,1585917660,6923.0,1,0.120,win,6923.0
long,1585918020,6869.5,6710.5,159.0,1585918200,6888.0,3,0.116,win,6888.0
long,1585922340,6812.0,6653.0,159.0,1585922340,6830.5,0,0.116,win,6830.5
long,1585927740,6709.5,6551.0,158.5,1585927800,6728.5,1,0.120,win,6728.5
short,1585932840,6742.0,6900.5,158.5,1585934160,6723.0,22,0.120,win,6723.0
short,1585993500,6835.5,6994.0,158.5,1585993560,6816.5,1,0.120,win,6816.5
short,1585993680,6851.0,7010.0,159.0,1585993800,6832.5,2,0.116,win,6832.5
long,1586000340,6769.5,6650.5,119.0,1586000580,6650.5,4,-1.000,loss,6784.5
long,1586000760,6699.0,6579.5,119.5,1586001000,6713.5,4,0.121,win,6713.5
short,1586031960,6826.5,6945.5,119.0,1586032200,6945.5,4,-1.000,loss,6811.5
long,1586032500,6760.5,6641.5,119.0,1586032500,6775.5,0,0.126,win,6775.5
long,1586032560,6754.0,6634.5,119.5,1586032560,6768.5,0,0.121,win,6768.5
short,1586033460,6864.5,6983.5,119.0,1586033460,6849.5,0,0.126,win,6849.5
short,1586108760,6787.0,6908.5,121.5,1586108820,6771.5,1,0.128,win,6771.5
short,1586132700,6871.0,6993.0,122.0,1586132700,6856.0,0,0.123,win,6856.0
