short,1585838520,6752.0,6852.0,100.0,1585840680,6739.0,36,0.130,win,6739.0
short,1585843320,6857.5,6957.0,99.5,1585843320,6844.5,0,0.131,win,6844.5
short,1585843740,6889.0,6988.5,99.5,1585843800,6876.0,1,0.131,win,6876.0
short,1585846920,6961.5,7061.0,99.5,1585846980,7061.0,1,-1.000,loss,6948.5
short,1585847520,7108.5,7208.0,99.5,1585847520,7095.5,0,0.131,win,7095.5
long,1585850640,7006.5,6907.0,99.5,1585851120,6907.0,8,-1.000,loss,7019.5
long,1585851480,6898.0,6798.5,99.5,1585851900,6911.0,7,0.131,win,6911.0
long,1585852860,6823.5,6723.5,100.0,1585854060,6723.5,20,-1.000,loss,6836.0
long,1585859340,6682.0,6582.5,99.5,1585859460,6695.0,2,0.131,win,6695.0
short,1585899180,6915.0,7014.5,99.5,1585899180,6902.0,0,0.131,win,6902.0
short,1585911360,7034.0,7133.0,99.0,1585911420,7021.0,1,0.131,win,7021.0
long,1585917600,6904.0,6805.0,99.0,1585917600,6917.0,0,0.131,win,6917.0
long,1585918020,6869.5,6770.5,99.0,1585918200,6882.0,3,0.126,win,6882.0
long,1585922340,6812.0,6712.5,99.5,1585922340,6824.5,0,0.126,win,6824.5
long,1585927740,6709.5,6610.5,99.0,1585927740,6722.5,0,0.131,win,6722.5
short,1585932840,6742.0,6841.0,99.0,1585932960,6729.0,2,0.131,win,6729.0
short,1585933020,6759.0,6858.0,99.0,1585933440,6746.5,7,0.126,win,6746.5
short,1585993500,6835.5,6934.5,99.0,1585993500,6822.5,0,0.131,win,6822.5
short,1585993680,6851.0,6950.5,99.5,1585993740,6838.5,1,0.126,win,6838.5
long,1586000340,6769.5,6695.5,74.0,1586000460,6695.5,2,-1.000,loss,6780.0
long,1586000760,6699.0,6624.5,74.5,1586000820,6709.0,1,0.134,win,6709.0
short,1586031960,6826.5,6900.5,74.0,1586031960,6816.0,0,0.142,win,6816.0
short,1586032080,6841.5,6915.5,74.0,1586032140,6831.0,1,0.142,win,6831.0
short,1586032200,6853.5,6928.0,74.5,1586032200,6928.0,0,-1.000,loss,6843.0
long,1586032500,6760.5,6686.0,74.5,1586032500,6771.0,0,0.141,win,6771.0
long,1586032560,6754.0,6679.5,74.5,1586032560,6764.0,0,0.134,win,6764.0
short,1586033460,6864.5,6938.5,74.0,1586033460,6854.0,0,0.142,win,6854.0
short,1586108760,6787.0,6863.0,76.0,1586108820,6776.0,1,0.145,win,6776.0
short,1586132700,6871.0,6947.0,76.0,1586132700,6860.5,0,0.138,win,6860.5
long,1586157420,6980.5,6904.5,76.0,1586157480,6991.0,1,0.138,win,6991.0
long,1586180160,7055.0,6985.0,70.0,1586180220,7065.5,1,0.150,win,7065.5
short,1586217420,7350.5,7421.0,70.5,1586217420,7340.5,0,0.142,win,7340.5
