1585267205.7504,6735.0,0.1,Buy
1585267207.3557,6739.5,0.203,Sell
1585267210.6484,6740.0,0.005,Buy
1585267227.9688,6743.5,0.3,Sell
1585267237.3495,6744.5,0.132,Buy
1585267239.971,6745.5,0.1,Sell
1585267245.3512,6746.5,0.586,Buy
1585267253.354,6743.0,0.885,Buy
1585267261.3556,6741.5,0.241,Buy
1585267297.3496,6746.0,0.357,Sell
1585267300.3513,6746.0,0.036,Buy
1585267303.3541,6745.0,0.612,Sell
1585267306.3558,6746.0,0.135,Buy
1585267347.4489,6771.0,0.048,Buy
1585267347.4489,6767.0,0.001,Buy
1585267347.4489,6767.0,0.05,Buy
1585267347.4492,6766.0,0.05,Sell
1585267347.4492,6766.0,0.161,Sell
1585267347.4492,6766.0,0.135,Sell
1585267347.4493,6771.0,7.885,Buy
1585267347.4493,6771.5,0.115,Buy
1585267348.0143,6766.0,0.04,Sell
1585267349.3647,6773.0,0.213,Buy
1585267352.1488,6775.0,0.005,Buy
1585267352.3608,6784.5,0.213,Buy
1585267352.7135,6786.5,0.194,Buy
1585267353.4487,6787.0,0.466,Buy
1585267357.3497,6775.5,3.013,Buy
1585267368.7161,6775.5,0.174,Buy
1585267375.6486,6778.5,0.1,Buy
1585267384.3558,6784.5,3.104,Buy
1585267384.419,6783.5,0.08,Sell
1585267387.4486,6787.0,0.562,Buy
1585267390.1486,6787.0,0.1,Buy
1585267390.1486,6787.0,0.972,Buy
1585267391.4745,6790.0,0.3,Buy
1585267417.3496,6779.0,0.097,Buy
1585267424.2218,6770.5,0.003,Sell
1585267435.3513,6776.5,0.282,Sell
1585267440.6152,6777.0,0.5,Sell
1585267453.3541,6781.5,0.478,Sell
1585267457.4379,6783.5,1.0,Sell
1585267468.364,6782.0,0.001,Sell
1585267471.3558,6777.5,0.726,Buy
1585267487.9452,6782.5,0.1,Sell
1585267489.3629,6782.0,0.871,Sell
1585267503.3646,6785.5,0.454,Sell
1585267508.8859,6783.5,0.127,Sell
1585267513.2698,6785.5,0.001,Sell
1585267517.3674,6788.5,0.736,Buy
1585267531.3692,6787.0,0.999,Sell
1585267545.3773,6785.5,0.229,Sell
1585267554.2476,6778.5,0.127,Buy
1585267555.1415,6777.0,0.079,Sell
1585267563.695,6782.0,0.126,Sell
1585267566.3789,6781.0,0.021,Sell
1585267570.9029,6783.0,0.126,Buy
1585267579.9578,6783.0,0.124,Sell
1585267587.3816,6785.0,0.081,Sell
1585267608.3834,6795.5,0.692,Buy
1585267610.9427,6799.5,2.703,Buy
1585267610.9427,6796.0,0.03,Buy
1585267610.9427,6797.0,0.001,Buy
1585267617.1366,6797.0,0.124,Buy
1585267625.2563,6790.0,0.001,Sell
1585267629.386,6790.5,0.046,Sell
1585267629.5811,6790.5,0.1,Sell
1585267634.1086,6791.0,0.118,Sell
1585267645.8996,6799.0,0.274,Buy
1585267646.3877,6799.5,0.355,Sell
1585267647.8487,6800.0,0.019,Buy
1585267647.8487,6800.0,0.005,Buy
1585267647.9469,6806.0,0.003,Buy
1585267647.9469,6806.0,1.0,Buy
1585267657.4919,6798.5,0.007,Buy
1585267663.3905,6793.0,0.676,Buy
1585267667.9343,6787.5,0.001,Sell
1585267675.4599,6793.5,0.025,Sell
1585267680.3922,6795.5,0.604,Sell
1585267689.9223,6789.0,0.08,Sell
1585267697.3959,6789.5,0.597,Sell
1585267712.3976,6794.0,0.795,Buy
1585267719.79,6792.0,0.077,Sell
1585267742.403,6795.5,0.252,Sell
1585267742.403,6795.5,2.045,Sell
1585267746.5901,6794.5,1.055,Sell
1585267756.1486,6796.0,0.089,Buy
1585267758.3486,6800.0,0.005,Buy
1585267763.4076,6805.0,1.63,Buy
1585267774.95,6809.0,0.161,Buy
1585267775.4123,6812.0,0.913,Buy
1585267775.4175,6811.0,0.3,Sell
1585267781.4151,6811.0,0.743,Sell
1585267783.0206,6814.0,0.3,Buy
1585267790.6485,6820.0,0.001,Buy
1585267790.6534,6825.0,0.002,Buy
1585267790.6534,6825.0,0.005,Buy
1585267790.659,6819.0,0.001,Sell
1585267791.1786,6825.0,0.228,Buy
1585267792.4167,6829.0,0.38,Sell
1585267803.4196,6815.5,0.209,Sell
1585267803.7397,6815.0,0.001,Sell
1585267811.2022,6806.0,0.104,Sell
1585267814.4213,6807.0,0.069,Buy
1585267840.2486,6810.0,0.1,Buy
1585267845.4313,6810.0,0.862,Sell
1585267861.9427,6808.0,0.028,Sell
1585267868.433,6807.5,0.549,Buy
1585267884.9485,6807.0,0.08,Sell
1585267890.3749,6797.5,0.002,Sell
1585267890.3749,6800.0,0.001,Sell
1585267890.38,6797.5,0.089,Sell
1585267891.4361,6798.5,0.852,Buy
1585267902.4214,6796.0,0.028,Buy
1585267923.3281,6797.0,0.051,Sell
1585267930.456,6797.5,0.133,Buy
1585267936.1487,6797.0,0.019,Sell
1585267937.4419,6787.5,0.825,Sell
1585267957.4478,6783.0,0.291,Sell
1585267977.4494,6791.0,0.757,Sell
1585267985.6486,6787.0,0.06,Sell
1585267997.4528,6788.0,0.669,Sell
1585268037.4618,6786.5,0.372,Sell
1585268041.4635,6787.5,0.491,Buy
1585268045.4663,6789.0,3.207,Sell
1585268049.468,6789.5,0.76,Sell
1585268077.3496,6788.0,0.632,Sell
1585268098.3512,6792.0,0.688,Sell
1585268100.8939,6792.5,0.309,Sell
1585268119.354,6809.5,0.884,Sell
1585268122.0669,6813.0,0.032,Buy
1585268161.3655,6805.5,0.27,Buy
1585268165.3672,6808.0,0.917,Sell
1585268169.37,6807.0,0.898,Sell
1585268173.3717,6805.0,0.987,Sell
1585268197.3495,6806.0,0.705,Buy
1585268201.1546,6808.5,0.029,Sell
1585268214.2874,6806.5,0.154,Sell
1585268219.354,6809.0,0.644,Sell
1585268247.0828,6806.0,0.1,Buy
1585268257.2619,6801.5,0.116,Sell
1585268258.3513,6801.5,0.534,Sell
1585268259.3541,6800.0,0.51,Buy
1585268260.3558,6800.5,0.193,Sell
1585268272.1618,6799.5,0.018,Buy
1585268301.5578,6805.5,0.349,Sell
1585268302.8221,6806.5,0.12,Buy
1585268317.3495,6806.5,0.197,Sell
1585268317.7486,6807.0,0.013,Buy
1585268327.3512,6808.0,0.36,Sell
1585268347.3559,6810.5,0.093,Sell
1585268349.7487,6811.0,0.251,Buy
1585268349.8485,6811.0,0.123,Buy
1585268349.9486,6813.0,0.11,Buy
1585268352.1128,6824.5,0.396,Sell
1585268363.2488,6825.0,0.005,Buy
1585268364.4486,6830.0,0.038,Buy
1585268364.4486,6830.0,0.109,Buy
1585268364.4538,6829.0,0.1,Sell
1585268364.5486,6830.0,0.108,Buy
1585268364.6485,6830.0,0.054,Buy
1585268367.2729,6835.0,0.134,Buy
1585268370.3486,6837.0,0.653,Buy
1585268370.4486,6837.0,0.61,Buy
1585268370.5485,6837.0,0.478,Buy
1585268370.7486,6837.0,0.259,Buy
1585268373.2826,6838.0,0.029,Buy
1585268373.6852,6838.0,0.029,Buy
1585268377.3496,6829.5,0.036,Sell
1585268384.0795,6828.0,0.1,Buy
1585268399.3513,6823.5,0.249,Sell
1585268421.3543,6823.0,0.872,Sell
1585268438.4164,6820.0,0.033,Sell
1585268443.3561,6825.0,0.414,Buy
1585268465.3586,6823.5,0.663,Sell
1585268466.3603,6824.5,0.267,Sell
1585268467.363,6824.5,4.37,Sell
1585268468.3648,6826.5,0.176,Buy
1585268473.0918,6826.5,0.033,Buy
1585268480.0521,6820.0,0.031,Buy
1585268491.6482,6812.0,0.05,Sell
