1619395203.0717,49023.0,0.05,Buy
1619395203.5485,49023.0,0.2,Buy
1619395203.5485,49023.0,0.089,Buy
1619395203.6185,49024.0,0.007,Buy
1619395203.6185,49024.0,0.001,Buy
1619395204.6834,49026.0,0.016,Buy
1619395205.3399,49026.0,0.003,Buy
1619395205.6908,49025.5,0.1,Sell
1619395207.4062,49026.0,0.03,Buy
1619395209.3708,49026.0,0.053,Buy
1619395209.7795,49026.0,0.062,Buy
1619395210.3401,49026.0,0.018,Buy
1619395210.3766,49026.0,0.018,Buy
1619395211.3544,49026.5,0.181,Buy
1619395215.5934,49026.5,0.024,Buy
1619395216.8827,49026.5,0.054,Buy
1619395216.8827,49032.0,0.002,Buy
1619395216.8827,49036.0,0.093,Buy
1619395217.1457,49035.5,0.015,Sell
1619395217.425,49036.0,0.119,Buy
1619395217.4346,49036.0,0.15,Buy
1619395218.8226,49036.0,0.025,Buy
1619395218.8226,49036.0,0.138,Buy
1619395219.1196,49036.0,0.261,Buy
1619395219.1196,49036.0,0.015,Buy
1619395220.1148,49036.0,0.157,Buy
1619395220.7742,49035.5,0.709,Sell
1619395220.7742,49035.5,0.057,Sell
1619395220.8593,49035.5,0.782,Sell
1619395220.957,49036.0,0.222,Buy
1619395220.957,49036.0,0.309,Buy
1619395221.0394,49036.0,0.108,Buy
1619395221.0479,49036.0,0.131,Buy
1619395221.8361,49036.0,0.7,Buy
1619395221.8361,49036.0,0.7,Buy
1619395222.312,49036.0,0.036,Buy
1619395222.4762,49036.0,0.018,Buy
1619395222.6102,49035.5,0.028,Sell
1619395223.434,49036.0,0.155,Buy
1619395224.338,49036.0,0.006,Buy
1619395224.526,49036.5,0.356,Buy
1619395224.7208,49036.5,0.122,Buy
1619395225.6834,49036.5,0.022,Buy
1619395226.3144,49039.0,0.12,Buy
1619395226.3232,49039.0,0.163,Buy
1619395226.6775,49039.0,0.072,Buy
1619395228.0426,49039.0,0.07,Buy
1619395228.351,49039.0,0.129,Buy
1619395229.492,49038.5,0.201,Sell
