1619222404.1677,51100.5,0.016,Buy
1619222404.1677,51100.5,0.024,Buy
1619222404.608,51100.5,0.054,Buy
1619222405.2068,51100.5,0.07,Buy
1619222409.5415,51100.0,0.072,Sell
1619222409.6737,51100.5,0.05,Buy
1619222409.6737,51100.5,0.595,Buy
1619222413.0536,51100.0,0.03,Sell
1619222413.2669,51100.0,1.275,Sell
1619222413.4585,51100.5,0.017,Buy
1619222420.8029,51100.5,0.32,Buy
1619222420.8029,51101.0,0.203,Buy
1619222420.8029,51102.0,0.013,Buy
1619222420.8029,51103.5,0.011,Buy
1619222420.8029,51104.0,0.005,Buy
1619222420.8029,51105.0,0.183,Buy
1619222420.8029,51100.5,0.017,Buy
1619222420.8126,51100.0,0.003,Sell
1619222421.1979,51105.0,0.3,Buy
1619222424.0474,51104.5,0.021,Sell
1619222426.0311,51105.0,0.148,Buy
1619222427.2772,51105.0,0.031,Buy
1619222427.2772,51105.0,0.369,Buy
1619222427.966,51105.0,0.039,Buy
1619222427.966,51107.0,0.001,Buy
1619222427.966,51108.0,0.045,Buy
1619222427.966,51109.0,0.012,Buy
1619222427.9734,51104.5,0.015,Sell
1619222430.9425,51108.5,0.001,Sell
1619222431.5448,51110.5,0.01,Buy
1619222431.5448,51109.5,0.036,Buy
1619222431.5448,51109.0,0.054,Buy
1619222432.6107,51112.0,0.001,Buy
1619222432.6107,51110.5,0.053,Buy
1619222432.6107,51112.0,0.05,Buy
1619222432.6107,51111.0,0.02,Buy
1619222432.6107,51112.5,0.027,Buy
1619222432.6107,51112.5,0.029,Buy
1619222432.6385,51112.5,0.003,Buy
1619222432.6385,51113.5,0.001,Buy
1619222432.6385,51114.0,0.002,Buy
1619222437.6766,51115.0,0.02,Buy
1619222437.6766,51115.0,2.58,Buy
1619222438.9399,51115.5,0.04,Buy
1619222441.1938,51118.0,2.531,Buy
1619222441.1938,51118.0,6.767,Buy
1619222441.1938,51117.5,6.767,Buy
1619222441.2149,51118.0,0.006,Buy
1619222441.5957,51117.5,0.01,Sell
1619222441.7279,51118.0,0.068,Buy
1619222441.9817,51118.0,0.931,Buy
1619222442.0508,51117.5,0.005,Sell
1619222443.8425,51118.0,0.125,Buy
1619222444.3843,51117.5,0.102,Sell
1619222444.4229,51118.5,0.009,Buy
1619222445.5603,51120.5,2.39,Buy
1619222445.5603,51120.0,0.003,Buy
1619222445.5603,51120.0,0.607,Buy
1619222445.9092,51120.0,0.003,Sell
1619222446.9363,51122.0,0.004,Buy
1619222448.8695,51122.0,0.016,Buy
1619222448.8695,51122.0,0.2,Buy
1619222448.8695,51125.0,0.022,Buy
1619222448.8767,51125.0,0.075,Buy
1619222449.4166,51125.5,0.002,Buy
1619222449.4166,51127.0,0.002,Buy
1619222451.8756,51128.5,0.095,Buy
1619222451.8756,51128.5,0.001,Buy
1619222451.8834,51128.5,1.6,Buy
1619222452.728,51130.0,0.61,Buy
1619222452.728,51130.0,0.945,Buy
1619222452.728,51129.5,0.001,Buy
1619222452.728,51130.0,0.001,Buy
1619222452.728,51130.0,0.005,Buy
1619222452.728,51130.0,0.019,Buy
1619222452.728,51128.5,3.095,Buy
1619222452.728,51130.0,0.001,Buy
1619222455.8013,51131.5,0.02,Buy
1619222455.8013,51132.5,0.464,Buy
1619222456.0911,51132.5,0.05,Buy
1619222457.0777,51135.5,0.001,Buy
1619222457.6935,51135.5,0.05,Buy
1619222457.6935,51135.5,0.129,Buy
1619222463.2652,51137.5,0.4,Sell
1619222464.1248,51138.0,0.001,Buy
1619222466.2625,51138.0,0.104,Buy
1619222466.7031,51137.5,0.001,Sell
1619222467.3594,51138.0,0.001,Buy
1619222469.5181,51138.0,0.026,Buy
1619222469.5181,51138.0,0.2,Buy
1619222469.5181,51138.0,0.374,Buy
1619222471.8087,51137.5,0.005,Sell
1619222472.273,51137.5,0.009,Sell
1619222473.1821,51138.0,0.085,Buy
1619222476.1365,51138.0,0.412,Buy
1619222477.5572,51137.5,0.001,Sell
1619222477.897,51138.0,0.017,Buy
1619222479.7576,51138.0,0.072,Buy
1619222482.4848,51138.0,0.128,Buy
1619222483.8506,51137.5,0.289,Sell
1619222484.6835,51138.0,0.02,Buy
1619222487.1007,51137.5,3.81,Sell
1619222487.1007,51137.5,5.804,Sell
1619222487.1007,51137.5,0.336,Sell
1619222487.1007,51137.5,0.05,Sell
1619222487.1571,51137.5,0.05,Sell
1619222489.9404,51137.5,0.103,Sell
1619222490.2414,51138.0,0.653,Buy
1619222490.4024,51137.5,0.005,Sell
1619222491.3763,51138.0,0.002,Buy
1619222491.9012,51137.5,0.01,Sell
1619222501.0543,51137.5,0.466,Sell
1619222501.3998,51137.5,0.056,Sell
1619222501.3998,51137.5,0.141,Sell
1619222502.9833,51137.5,0.035,Sell
1619222504.0943,51137.5,0.01,Sell
1619222505.1058,51137.5,0.1,Sell
1619222505.2083,51138.0,0.048,Buy
1619222505.6773,51137.5,0.1,Sell
1619222506.3044,51138.0,0.262,Buy
1619222508.9781,51137.5,0.1,Sell
1619222509.0771,51138.0,0.001,Buy
1619222511.5818,51137.5,0.609,Sell
1619222511.6272,51138.0,0.014,Buy
1619222513.1224,51137.5,0.7,Sell
1619222516.5283,51137.5,0.003,Sell
1619222524.7611,51138.0,0.001,Buy
1619222524.9062,51137.5,0.056,Sell
1619222529.6551,51138.0,0.001,Buy
1619222532.8261,51137.5,0.001,Sell
1619222534.6317,51137.5,0.003,Sell
1619222534.7874,51138.0,0.113,Buy
1619222536.8897,51137.5,0.003,Sell
1619222536.9433,51137.5,0.024,Sell
1619222537.7279,51137.5,0.247,Sell
1619222543.2216,51137.5,3.301,Sell
1619222543.5703,51137.5,0.187,Sell
1619222543.5703,51137.5,0.33,Sell
1619222543.6712,51137.5,0.048,Sell
1619222544.1184,51137.5,0.008,Sell
1619222545.9688,51137.5,4.677,Sell
1619222547.5155,51137.5,0.006,Sell
1619222549.8584,51137.5,0.009,Sell
1619222549.8584,51137.5,0.008,Sell
1619222549.8584,51137.5,0.041,Sell
1619222549.8584,51137.5,0.165,Sell
1619222549.8584,51137.5,0.211,Sell
1619222549.9424,51132.0,0.011,Sell
1619222549.9424,51126.5,0.003,Sell
1619222549.9424,51125.0,0.001,Sell
1619222550.0601,51113.0,0.045,Sell
1619222550.6679,51113.0,0.1,Sell
1619222550.6727,51113.0,0.002,Sell
1619222551.21,51113.0,0.3,Sell
1619222551.21,51113.0,0.017,Sell
1619222551.21,51113.0,1.438,Sell
1619222551.21,51113.0,0.053,Sell
1619222551.8603,51113.0,0.1,Sell
1619222553.3617,51113.0,0.001,Sell
1619222553.4229,51113.0,0.005,Sell
1619222553.5913,51113.5,0.247,Buy
1619222554.274,51113.0,0.108,Sell
1619222554.6585,51113.0,0.186,Sell
1619222554.9809,51113.0,1.233,Sell
1619222555.414,51113.0,0.01,Sell
1619222556.5283,51113.0,0.008,Sell
1619222558.5452,51113.0,0.001,Sell
1619222559.4708,51113.0,0.01,Sell
1619222559.6287,51113.0,0.126,Sell
1619222560.459,51113.0,0.05,Sell
1619222560.6829,51113.0,0.003,Sell
1619222561.3811,51113.0,0.48,Sell
1619222561.5236,51113.0,0.017,Sell
1619222561.5236,51113.0,0.033,Sell
1619222561.5236,51112.0,0.032,Sell
1619222561.5236,51112.0,0.003,Sell
1619222561.5562,51112.0,0.005,Sell
1619222561.717,51105.0,0.004,Sell
1619222561.9591,51105.5,0.003,Buy
1619222562.7992,51105.0,0.515,Sell
1619222563.1628,51105.0,1.08,Sell
1619222563.1628,51105.0,0.2,Sell
1619222563.1628,51105.0,2.201,Sell
1619222563.8524,51105.5,0.002,Buy
1619222563.8524,51105.5,0.005,Buy
1619222563.8524,51105.5,0.082,Buy
1619222564.1897,51105.0,0.047,Sell
1619222564.1897,51105.0,0.3,Sell
1619222564.1897,51105.0,0.06,Sell
1619222565.0053,51105.0,0.001,Sell
1619222565.3111,51100.0,0.007,Sell
1619222565.3111,51100.0,0.001,Sell
1619222565.3111,51100.0,0.015,Sell
1619222565.3204,51094.5,0.029,Sell
1619222565.3204,51094.0,0.059,Sell
1619222565.3204,51094.5,0.021,Sell
1619222565.3312,51084.0,0.003,Sell
1619222565.3426,51084.0,0.015,Sell
1619222566.2656,51084.0,0.482,Sell
1619222566.3154,51078.0,0.002,Sell
1619222566.3154,51075.0,0.001,Sell
1619222566.7062,51058.0,0.001,Sell
1619222566.737,51058.0,0.001,Sell
1619222566.7755,51058.5,0.793,Buy
1619222567.0158,51058.0,0.017,Sell
1619222567.5938,51050.0,0.001,Sell
1619222567.5938,51050.0,0.001,Sell
1619222567.6011,51050.0,0.007,Sell
1619222567.7396,51050.0,0.037,Sell
1619222570.0641,51050.0,0.001,Sell
1619222570.2908,51050.0,0.004,Sell
1619222570.2908,51050.0,0.044,Sell
1619222570.8495,51050.0,2.956,Sell
1619222570.8495,51050.0,0.065,Sell
1619222570.8495,51050.0,0.1,Sell
1619222570.8495,51050.0,0.226,Sell
1619222571.7363,51050.0,0.001,Sell
1619222571.8159,51050.0,1.169,Sell
1619222571.9458,51050.0,0.175,Sell
1619222572.1241,51050.0,0.64,Sell
