1594166401.7355,9250.0,0.001,Buy
1594166401.7413,9254.5,0.1,Buy
1594166401.7413,9254.5,0.005,Buy
1594166401.7413,9254.5,0.001,Buy
1594166401.7413,9254.0,0.002,Buy
1594166401.7413,9254.0,0.02,Buy
1594166401.7413,9254.0,0.242,Buy
1594166401.7413,9254.0,0.001,Buy
1594166401.7413,9253.5,0.032,Buy
1594166401.7413,9253.0,0.002,Buy
1594166401.7413,9253.0,1.0,Buy
1594166401.7413,9253.0,0.002,Buy
1594166401.7413,9253.0,0.001,Buy
1594166401.7413,9252.5,0.005,Buy
1594166401.7413,9252.0,0.002,Buy
1594166401.7413,9250.0,0.001,Buy
1594166401.7413,9252.0,0.001,Buy
1594166401.7413,9251.0,0.002,Buy
1594166401.7413,9251.0,0.001,Buy
1594166401.7413,9251.0,0.001,Buy
1594166401.7413,9250.5,0.005,Buy
1594166401.7413,9250.5,0.001,Buy
1594166401.7413,9250.5,0.1,Buy
1594166401.7413,9250.0,0.001,Buy
1594166401.7413,9250.0,0.005,Buy
1594166401.7413,9250.0,0.002,Buy
1594166401.7413,9250.0,0.008,Buy
1594166401.7413,9250.0,0.02,Buy
1594166401.7413,9250.0,0.001,Buy
1594166401.7413,9250.0,0.006,Buy
1594166401.7413,9254.5,3.41,Buy
1594166401.7413,9252.0,0.02,Buy
1594166402.99,9253.0,0.016,Sell
1594166407.3168,9253.5,0.811,Buy
1594166407.3433,9253.5,0.907,Buy
1594166408.7668,9253.0,0.001,Sell
1594166413.1525,9253.0,0.018,Sell
1594166413.9949,9253.0,0.026,Sell
1594166414.9996,9253.0,0.025,Sell
1594166425.0046,9253.0,0.024,Sell
1594166426.0098,9253.0,0.001,Sell
1594166432.1612,9253.0,0.028,Sell
1594166436.015,9253.0,0.001,Sell
1594166437.0198,9253.0,0.021,Sell
1594166437.0715,9253.5,0.001,Buy
1594166437.0715,9253.5,0.1,Buy
1594166437.0715,9253.5,0.004,Buy
1594166437.1067,9254.0,0.001,Buy
1594166437.1067,9254.0,0.002,Buy
1594166441.7359,9255.0,0.002,Buy
1594166441.7359,9255.0,0.001,Buy
1594166441.7359,9255.0,1.0,Buy
1594166441.7359,9255.0,0.15,Buy
1594166441.7359,9255.0,0.08,Buy
1594166441.7837,9255.5,0.005,Buy
1594166441.8204,9256.0,0.02,Buy
1594166441.8204,9256.0,0.19,Buy
1594166441.8204,9256.0,0.001,Buy
1594166441.8204,9256.0,0.002,Buy
1594166441.9369,9257.0,0.001,Buy
1594166441.9369,9257.0,0.001,Buy
1594166441.9369,9257.0,0.002,Buy
1594166441.9369,9257.0,0.002,Buy
1594166441.9369,9257.0,0.08,Buy
1594166442.0364,9257.5,0.005,Buy
1594166442.0364,9257.5,0.006,Buy
1594166442.1363,9258.0,0.001,Buy
1594166442.1363,9258.0,0.002,Buy
1594166442.1363,9258.0,0.011,Buy
1594166442.1363,9258.0,0.02,Buy
1594166442.1363,9258.0,0.002,Buy
1594166442.2363,9258.5,0.032,Buy
1594166442.3364,9259.0,0.001,Buy
1594166442.3364,9259.0,0.001,Buy
1594166442.4363,9259.5,0.005,Buy
1594166442.6363,9260.0,0.05,Buy
1594166442.6363,9260.0,0.001,Buy
1594166442.6363,9260.0,0.049,Buy
1594166442.7362,9260.0,0.043,Buy
1594166442.7362,9260.0,0.001,Buy
1594166442.7362,9260.0,0.02,Buy
1594166442.7362,9260.0,0.036,Buy
1594166442.8363,9260.0,0.1,Buy
1594166442.9363,9260.0,0.001,Buy
1594166442.9363,9260.0,0.001,Buy
1594166442.9363,9260.0,0.001,Buy
1594166442.9363,9260.0,0.001,Buy
1594166443.0363,9261.0,0.001,Buy
1594166443.1363,9261.5,0.005,Buy
1594166443.1363,9261.5,0.095,Buy
1594166443.2363,9261.5,0.009,Buy
1594166443.2363,9261.5,0.028,Buy
1594166443.3364,9262.0,0.099,Buy
1594166443.3364,9262.0,0.001,Buy
1594166443.4363,9262.0,0.1,Buy
1594166443.5362,9262.0,0.1,Buy
1594166443.6364,9262.0,0.1,Buy
1594166443.7362,9262.0,0.1,Buy
1594166443.8363,9262.0,0.1,Buy
1594166443.9362,9262.0,0.1,Buy
1594166444.0364,9262.0,0.1,Buy
1594166444.1364,9262.0,0.1,Buy
1594166447.0248,9261.5,0.028,Sell
1594166449.0296,9261.5,0.024,Sell
1594166452.6494,9262.0,0.026,Buy
1594166453.1699,9261.5,0.018,Sell
1594166460.0348,9261.5,0.007,Sell
1594166461.0394,9261.5,0.006,Sell
1594166462.5087,9261.5,0.001,Sell
1594166462.6412,9261.5,0.001,Sell
1594166467.5123,9262.0,0.01,Buy
1594166467.5123,9262.0,0.02,Buy
1594166467.5123,9262.0,0.075,Buy
1594166470.6713,9262.0,0.001,Buy
1594166471.5419,9262.0,0.001,Buy
1594166482.3417,9261.5,0.001,Sell
1594166482.3417,9261.5,0.004,Sell
1594166482.3417,9261.0,0.001,Sell
1594166482.3417,9261.0,0.002,Sell
1594166482.3417,9260.0,0.001,Sell
1594166482.3417,9260.0,0.041,Sell
1594166490.6844,9260.0,0.002,Sell
1594166490.6844,9260.0,0.002,Sell
1594166498.0971,9258.5,0.001,Sell
1594166498.0971,9259.0,0.002,Sell
1594166498.0971,9258.5,0.096,Sell
1594166498.0971,9259.5,0.005,Sell
1594166498.0971,9260.0,0.009,Sell
1594166498.0971,9259.0,0.001,Sell
1594166506.9785,9258.5,0.05,Sell
1594166522.1147,9258.5,0.001,Sell
1594166534.1447,9259.0,0.001,Buy
1594166536.5807,9258.5,0.001,Sell
1594166536.5807,9258.5,0.004,Sell
1594166536.5807,9258.5,0.001,Sell
1594166536.5807,9258.5,0.001,Sell
1594166536.5807,9258.5,0.001,Sell
1594166536.7368,9258.0,0.002,Sell
1594166536.7368,9258.0,0.001,Sell
1594166536.7368,9258.0,0.001,Sell
1594166549.8783,9257.0,0.001,Sell
1594166549.8783,9257.0,0.216,Sell
1594166549.8783,9257.0,0.002,Sell
1594166549.8783,9257.0,0.001,Sell
1594166549.8783,9257.0,0.001,Sell
1594166552.2147,9257.0,0.068,Buy
1594166558.4832,9254.5,0.005,Sell
1594166558.4832,9254.0,0.146,Sell
1594166558.4832,9254.0,0.002,Sell
1594166558.4832,9254.0,0.002,Sell
1594166558.4832,9254.0,0.001,Sell
1594166558.4832,9256.5,0.005,Sell
1594166558.4832,9255.0,0.001,Sell
1594166558.4832,9256.0,0.002,Sell
1594166558.4832,9256.0,0.001,Sell
1594166558.4832,9256.5,0.001,Sell
1594166558.4832,9256.5,0.032,Sell
1594166558.4832,9255.0,0.002,Sell
1594166559.0268,9254.0,0.002,Sell
1594166559.0268,9254.0,0.11,Sell
1594166569.2048,9254.0,0.331,Buy
1594166581.775,9254.0,0.001,Buy
1594166591.8085,9253.5,0.001,Sell
1594166601.8157,9253.5,0.016,Sell
1594166601.8157,9253.5,0.084,Sell
1594166627.6334,9254.0,0.832,Buy
1594166627.6334,9254.0,1.314,Buy
1594166641.2859,9253.5,0.001,Sell
1594166642.6514,9253.5,0.001,Sell
1594166646.9106,9253.5,2.078,Sell
1594166647.3314,9254.0,0.001,Buy
1594166647.6859,9254.0,0.001,Buy
1594166664.8987,9253.5,0.001,Sell
1594166664.8987,9253.5,0.001,Sell
1594166664.8987,9253.5,0.17,Sell
1594166664.8987,9253.5,0.3,Sell
1594166671.2657,9253.5,0.404,Buy
1594166673.8487,9253.5,0.002,Buy
1594166690.2742,9253.5,0.905,Buy
1594166710.2826,9253.5,0.018,Buy
1594166730.2623,9253.0,0.001,Sell
1594166730.2623,9253.0,0.099,Sell
1594166730.2909,9253.5,0.681,Buy
1594166738.6088,9253.0,0.004,Sell
1594166738.6088,9253.0,0.1,Sell
1594166738.6088,9253.0,0.041,Sell
1594166738.6088,9253.0,0.002,Sell
1594166750.2993,9252.5,0.028,Buy
1594166762.2145,9252.5,0.001,Buy
1594166770.2554,9252.0,0.001,Sell
1594166770.3077,9252.5,0.349,Buy
1594166785.7682,9252.5,0.02,Buy
1594166787.8683,9254.0,0.001,Buy
1594166787.8683,9255.0,0.131,Buy
1594166787.8683,9255.0,0.002,Buy
1594166787.8683,9255.0,0.001,Buy
1594166787.8683,9254.5,0.005,Buy
1594166787.8683,9254.0,0.002,Buy
1594166787.8683,9254.0,0.001,Buy
1594166787.8683,9253.0,0.001,Buy
1594166787.8683,9253.5,0.001,Buy
1594166787.8683,9253.0,0.002,Buy
1594166787.8683,9253.0,0.001,Buy
1594166787.8683,9252.5,0.009,Buy
1594166787.8683,9252.5,0.004,Buy
