80001.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.100000,0.250000,7.000000,1440.000000
80002.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.200000,0.250000,7.000000,1440.000000
80003.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.300000,0.250000,7.000000,1440.000000
80004.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.400000,0.250000,7.000000,1440.000000
80005.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.500000,0.250000,7.000000,1440.000000
80006.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.600000,0.250000,7.000000,1440.000000
80007.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.700000,0.250000,7.000000,1440.000000
80008.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.800000,0.250000,7.000000,1440.000000
80009.txt,1585132560.000000,5760.000000,1020.000000,2.700000,2.900000,0.250000,7.000000,1440.000000
80010.txt,1585132560.000000,5760.000000,1020.000000,2.700000,3.000000,0.250000,7.000000,1440.000000
80011.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.100000,0.250000,7.000000,1440.000000
80012.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.200000,0.250000,7.000000,1440.000000
80013.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.300000,0.250000,7.000000,1440.000000
80014.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.400000,0.250000,7.000000,1440.000000
80015.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.500000,0.250000,7.000000,1440.000000
80016.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.600000,0.250000,7.000000,1440.000000
80017.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.700000,0.250000,7.000000,1440.000000
80018.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.800000,0.250000,7.000000,1440.000000
80019.txt,1585132560.000000,5760.000000,1020.000000,2.800000,0.900000,0.250000,7.000000,1440.000000
80020.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.000000,0.250000,7.000000,1440.000000
80021.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.100000,0.250000,7.000000,1440.000000
80022.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.200000,0.250000,7.000000,1440.000000
80023.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.300000,0.250000,7.000000,1440.000000
80024.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.400000,0.250000,7.000000,1440.000000
80025.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.500000,0.250000,7.000000,1440.000000
80026.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.600000,0.250000,7.000000,1440.000000
80027.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.700000,0.250000,7.000000,1440.000000
80028.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.800000,0.250000,7.000000,1440.000000
80029.txt,1585132560.000000,5760.000000,1020.000000,2.800000,1.900000,0.250000,7.000000,1440.000000
80030.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.000000,0.250000,7.000000,1440.000000
80031.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.100000,0.250000,7.000000,1440.000000
80032.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.200000,0.250000,7.000000,1440.000000
80033.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.300000,0.250000,7.000000,1440.000000
80034.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.400000,0.250000,7.000000,1440.000000
80035.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.500000,0.250000,7.000000,1440.000000
80036.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.600000,0.250000,7.000000,1440.000000
80037.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.700000,0.250000,7.000000,1440.000000
80038.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.800000,0.250000,7.000000,1440.000000
80039.txt,1585132560.000000,5760.000000,1020.000000,2.800000,2.900000,0.250000,7.000000,1440.000000
80040.txt,1585132560.000000,5760.000000,1020.000000,2.800000,3.000000,0.250000,7.000000,1440.000000
80041.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.100000,0.250000,7.000000,1440.000000
80042.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.200000,0.250000,7.000000,1440.000000
80043.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.300000,0.250000,7.000000,1440.000000
80044.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.400000,0.250000,7.000000,1440.000000
80045.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.500000,0.250000,7.000000,1440.000000
80046.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.600000,0.250000,7.000000,1440.000000
80047.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.700000,0.250000,7.000000,1440.000000
80048.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.800000,0.250000,7.000000,1440.000000
80049.txt,1585132560.000000,5760.000000,1020.000000,2.900000,0.900000,0.250000,7.000000,1440.000000
80050.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.000000,0.250000,7.000000,1440.000000
80051.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.100000,0.250000,7.000000,1440.000000
80052.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.200000,0.250000,7.000000,1440.000000
80053.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.300000,0.250000,7.000000,1440.000000
80054.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.400000,0.250000,7.000000,1440.000000
80055.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.500000,0.250000,7.000000,1440.000000
80056.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.600000,0.250000,7.000000,1440.000000
80057.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.700000,0.250000,7.000000,1440.000000
80058.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.800000,0.250000,7.000000,1440.000000
80059.txt,1585132560.000000,5760.000000,1020.000000,2.900000,1.900000,0.250000,7.000000,1440.000000
80060.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.000000,0.250000,7.000000,1440.000000
80061.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.100000,0.250000,7.000000,1440.000000
80062.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.200000,0.250000,7.000000,1440.000000
80063.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.300000,0.250000,7.000000,1440.000000
80064.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.400000,0.250000,7.000000,1440.000000
80065.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.500000,0.250000,7.000000,1440.000000
80066.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.600000,0.250000,7.000000,1440.000000
80067.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.700000,0.250000,7.000000,1440.000000
80068.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.800000,0.250000,7.000000,1440.000000
80069.txt,1585132560.000000,5760.000000,1020.000000,2.900000,2.900000,0.250000,7.000000,1440.000000
80070.txt,1585132560.000000,5760.000000,1020.000000,2.900000,3.000000,0.250000,7.000000,1440.000000
80071.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.100000,0.250000,7.000000,1440.000000
80072.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.200000,0.250000,7.000000,1440.000000
80073.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.300000,0.250000,7.000000,1440.000000
80074.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.400000,0.250000,7.000000,1440.000000
80075.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.500000,0.250000,7.000000,1440.000000
80076.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.600000,0.250000,7.000000,1440.000000
80077.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.700000,0.250000,7.000000,1440.000000
80078.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.800000,0.250000,7.000000,1440.000000
80079.txt,1585132560.000000,5760.000000,1020.000000,3.000000,0.900000,0.250000,7.000000,1440.000000
80080.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.000000,0.250000,7.000000,1440.000000
80081.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.100000,0.250000,7.000000,1440.000000
80082.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.200000,0.250000,7.000000,1440.000000
80083.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.300000,0.250000,7.000000,1440.000000
80084.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.400000,0.250000,7.000000,1440.000000
80085.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.500000,0.250000,7.000000,1440.000000
80086.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.600000,0.250000,7.000000,1440.000000
80087.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.700000,0.250000,7.000000,1440.000000
80088.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.800000,0.250000,7.000000,1440.000000
80089.txt,1585132560.000000,5760.000000,1020.000000,3.000000,1.900000,0.250000,7.000000,1440.000000
80090.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.000000,0.250000,7.000000,1440.000000
80091.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.100000,0.250000,7.000000,1440.000000
80092.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.200000,0.250000,7.000000,1440.000000
80093.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.300000,0.250000,7.000000,1440.000000
80094.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.400000,0.250000,7.000000,1440.000000
80095.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.500000,0.250000,7.000000,1440.000000
80096.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.600000,0.250000,7.000000,1440.000000
80097.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.700000,0.250000,7.000000,1440.000000
80098.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.800000,0.250000,7.000000,1440.000000
80099.txt,1585132560.000000,5760.000000,1020.000000,3.000000,2.900000,0.250000,7.000000,1440.000000
80100.txt,1585132560.000000,5760.000000,1020.000000,3.000000,3.000000,0.250000,7.000000,1440.000000
80101.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.100000,0.250000,7.000000,1440.000000
80102.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.200000,0.250000,7.000000,1440.000000
80103.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.300000,0.250000,7.000000,1440.000000
80104.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.400000,0.250000,7.000000,1440.000000
80105.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.500000,0.250000,7.000000,1440.000000
80106.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.600000,0.250000,7.000000,1440.000000
80107.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.700000,0.250000,7.000000,1440.000000
80108.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.800000,0.250000,7.000000,1440.000000
80109.txt,1585132560.000000,5760.000000,1080.000000,0.100000,0.900000,0.250000,7.000000,1440.000000
80110.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.000000,0.250000,7.000000,1440.000000
80111.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.100000,0.250000,7.000000,1440.000000
80112.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.200000,0.250000,7.000000,1440.000000
80113.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.300000,0.250000,7.000000,1440.000000
80114.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.400000,0.250000,7.000000,1440.000000
80115.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.500000,0.250000,7.000000,1440.000000
80116.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.600000,0.250000,7.000000,1440.000000
80117.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.700000,0.250000,7.000000,1440.000000
80118.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.800000,0.250000,7.000000,1440.000000
80119.txt,1585132560.000000,5760.000000,1080.000000,0.100000,1.900000,0.250000,7.000000,1440.000000
80120.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.000000,0.250000,7.000000,1440.000000
80121.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.100000,0.250000,7.000000,1440.000000
80122.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.200000,0.250000,7.000000,1440.000000
80123.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.300000,0.250000,7.000000,1440.000000
80124.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.400000,0.250000,7.000000,1440.000000
80125.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.500000,0.250000,7.000000,1440.000000
80126.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.600000,0.250000,7.000000,1440.000000
80127.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.700000,0.250000,7.000000,1440.000000
80128.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.800000,0.250000,7.000000,1440.000000
80129.txt,1585132560.000000,5760.000000,1080.000000,0.100000,2.900000,0.250000,7.000000,1440.000000
80130.txt,1585132560.000000,5760.000000,1080.000000,0.100000,3.000000,0.250000,7.000000,1440.000000
80131.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.100000,0.250000,7.000000,1440.000000
80132.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.200000,0.250000,7.000000,1440.000000
80133.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.300000,0.250000,7.000000,1440.000000
80134.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.400000,0.250000,7.000000,1440.000000
80135.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.500000,0.250000,7.000000,1440.000000
80136.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.600000,0.250000,7.000000,1440.000000
80137.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.700000,0.250000,7.000000,1440.000000
80138.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.800000,0.250000,7.000000,1440.000000
80139.txt,1585132560.000000,5760.000000,1080.000000,0.200000,0.900000,0.250000,7.000000,1440.000000
80140.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.000000,0.250000,7.000000,1440.000000
80141.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.100000,0.250000,7.000000,1440.000000
80142.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.200000,0.250000,7.000000,1440.000000
80143.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.300000,0.250000,7.000000,1440.000000
80144.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.400000,0.250000,7.000000,1440.000000
80145.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.500000,0.250000,7.000000,1440.000000
80146.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.600000,0.250000,7.000000,1440.000000
80147.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.700000,0.250000,7.000000,1440.000000
80148.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.800000,0.250000,7.000000,1440.000000
80149.txt,1585132560.000000,5760.000000,1080.000000,0.200000,1.900000,0.250000,7.000000,1440.000000
80150.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.000000,0.250000,7.000000,1440.000000
80151.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.100000,0.250000,7.000000,1440.000000
80152.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.200000,0.250000,7.000000,1440.000000
80153.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.300000,0.250000,7.000000,1440.000000
80154.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.400000,0.250000,7.000000,1440.000000
80155.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.500000,0.250000,7.000000,1440.000000
80156.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.600000,0.250000,7.000000,1440.000000
80157.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.700000,0.250000,7.000000,1440.000000
80158.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.800000,0.250000,7.000000,1440.000000
80159.txt,1585132560.000000,5760.000000,1080.000000,0.200000,2.900000,0.250000,7.000000,1440.000000
80160.txt,1585132560.000000,5760.000000,1080.000000,0.200000,3.000000,0.250000,7.000000,1440.000000
80161.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.100000,0.250000,7.000000,1440.000000
80162.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.200000,0.250000,7.000000,1440.000000
80163.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.300000,0.250000,7.000000,1440.000000
80164.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.400000,0.250000,7.000000,1440.000000
80165.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.500000,0.250000,7.000000,1440.000000
80166.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.600000,0.250000,7.000000,1440.000000
80167.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.700000,0.250000,7.000000,1440.000000
80168.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.800000,0.250000,7.000000,1440.000000
80169.txt,1585132560.000000,5760.000000,1080.000000,0.300000,0.900000,0.250000,7.000000,1440.000000
80170.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.000000,0.250000,7.000000,1440.000000
80171.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.100000,0.250000,7.000000,1440.000000
80172.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.200000,0.250000,7.000000,1440.000000
80173.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.300000,0.250000,7.000000,1440.000000
80174.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.400000,0.250000,7.000000,1440.000000
80175.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.500000,0.250000,7.000000,1440.000000
80176.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.600000,0.250000,7.000000,1440.000000
80177.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.700000,0.250000,7.000000,1440.000000
80178.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.800000,0.250000,7.000000,1440.000000
80179.txt,1585132560.000000,5760.000000,1080.000000,0.300000,1.900000,0.250000,7.000000,1440.000000
80180.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.000000,0.250000,7.000000,1440.000000
80181.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.100000,0.250000,7.000000,1440.000000
80182.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.200000,0.250000,7.000000,1440.000000
80183.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.300000,0.250000,7.000000,1440.000000
80184.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.400000,0.250000,7.000000,1440.000000
80185.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.500000,0.250000,7.000000,1440.000000
80186.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.600000,0.250000,7.000000,1440.000000
80187.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.700000,0.250000,7.000000,1440.000000
80188.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.800000,0.250000,7.000000,1440.000000
80189.txt,1585132560.000000,5760.000000,1080.000000,0.300000,2.900000,0.250000,7.000000,1440.000000
80190.txt,1585132560.000000,5760.000000,1080.000000,0.300000,3.000000,0.250000,7.000000,1440.000000
80191.txt,1585132560.000000,5760.000000,1080.000000,0.400000,0.100000,0.250000,7.000000,1440.000000
